Wavelength,Intensity
557.302452,3
556.291199,3
555.287605,3
554.291652,3
553.303319,2
552.322588,2
551.349439,2
550.383852,2
549.425809,2
548.47529,2
547.532276,3
546.596747,3
545.668684,3
544.748068,4
543.834879,5
542.929098,5
542.030706,4
541.139683,4
540.256009,4
539.379667,4
538.510635,3
537.648895,3
536.794428,3
535.947214,3
535.107234,3
534.274468,3
533.448898,3
532.630503,3
531.819264,3
531.015163,3
530.218179,4
529.428294,4
528.645487,3
527.869741,3
527.101034,3
526.339349,3
525.584665,4
524.836963,4
524.096225,4
523.36243,4
522.635559,4
521.915593,3
521.202512,3
520.496298,3
519.79693,3
519.10439,4
518.418658,4
517.739715,3
517.067541,3
516.402118,3
515.743425,3
515.091443,3
514.446154,3
513.807537,3
513.175573,3
512.550244,3
511.931529,3
511.319409,3
510.713865,3
510.114878,3
509.522428,3
508.936496,3
508.357062,3
507.784108,3
507.217613,3
506.657559,3
506.103926,3
505.556695,4
505.015847,4
504.481361,4
503.953219,3
503.431402,2
502.915889,2
502.406662,2
501.903702,3
501.406988,3
500.916503,4
500.432225,4
499.954136,4
499.482217,4
499.016449,3
498.556811,3
498.103284,3
497.65585,3
497.214489,3
496.779181,4
496.349908,4
495.926649,3
495.509385,3
495.098098,3
494.692768,3
494.293374,3
493.899899,3
493.512323,3
493.130626,2
492.754789,3
492.384792,3
492.020617,2
491.662244,2
491.309654,2
490.962826,3
490.621743,3
490.286384,3
489.956731,4
489.632763,4
489.314462,3
489.001808,3
488.694781,3
488.393364,3
488.097535,3
487.807276,4
487.522567,4
487.24339,4
486.969724,3
486.701551,3
486.438851,3
486.181604,3
485.929792,3
485.683394,3
485.442392,2
485.206767,2
484.976498,3
484.751567,3
484.531954,3
484.317641,3
484.108606,3
483.904832,3
483.706299,3
483.512987,3
483.324877,2
483.14195,2
482.964186,1
482.791567,1
482.624072,1
482.461683,2
482.304379,3
482.152143,3
482.004953,3
481.862792,2
481.725639,3
481.593476,3
481.466282,3
481.344039,3
481.226728,3
481.114328,3
481.00682,3
480.904186,3
480.806406,3
480.71346,3
480.62533,3
480.541995,3
480.463437,3
480.389635,3
480.320572,4
480.256227,3
480.196581,3
480.141614,3
480.091308,3
480.045643,3
480.0046,3
479.968158,3
479.9363,3
479.909006,4
479.886255,4
479.86803,4
479.85431,4
479.845076,4
479.84031,3
479.83999,2
479.844099,2
479.852617,3
479.865524,3
479.882801,4
479.904429,4
479.930389,3
479.96066,3
479.995224,2
480.034062,2
480.077153,3
480.124479,3
480.176021,3
480.231758,3
480.291672,3
480.355744,4
480.423953,3
480.496281,3
480.572708,3
480.653215,3
480.737782,4
480.826391,4
480.919021,4
481.015654,4
481.11627,4
481.22085,3
481.329374,3
481.441823,3
481.558178,3
481.67842,4
481.802528,4
481.930484,5
482.062269,4
482.197862,4
482.337245,4
482.480398,4
482.627303,4
482.777938,4
482.932286,5
483.090327,5
483.252042,5
483.41741,5
483.586414,4
483.759033,4
483.935248,4
484.11504,5
484.298389,5
484.485276,5
484.675682,5
484.869588,6
485.066973,6
485.26782,6
485.472107,5
485.679817,5
485.890929,6
486.105425,6
486.323284,6
486.544488,6
486.769017,6
486.996853,7
487.227974,7
487.462363,7
487.7,7
487.940865,7
488.18494,7
488.432204,8
488.682639,8
488.936224,8
489.192942,8
489.452772,9
489.715695,9
489.981692,9
490.250743,9
490.522829,9
490.79793,10
491.076028,10
491.357103,10
491.641136,10
491.928107,11
492.217996,11
492.510786,11
492.806455,12
493.104986,12
493.406358,13
493.710552,13
494.017548,13
494.327329,14
494.639873,14
494.955162,14
495.273177,14
495.593898,15
495.917305,15
496.24338,15
496.572103,16
496.903454,16
497.237415,16
497.573966,16
497.913087,17
498.25476,17
498.598965,16
498.945682,16
499.294892,17
499.646576,17
500.000715,17
500.357289,17
500.716279,18
501.077665,18
501.441429,18
501.80755,18
502.176009,18
502.546788,19
502.919867,18
503.295225,19
503.672845,19
504.052707,19
504.434791,19
504.819077,19
505.205548,20
505.594183,20
505.984962,20
506.377868,20
506.772879,20
507.169978,21
507.569144,21
507.970358,20
508.373601,20
508.778853,20
509.186096,21
509.59531,21
510.006474,21
510.419571,21
510.834581,21
511.251484,21
511.670261,21
512.090893,21
512.513361,21
512.937644,21
513.363724,21
513.791581,21
514.221196,21
514.65255,21
515.085623,21
515.520396,21
515.956849,21
516.394964,22
516.83472,22
517.276099,22
517.719081,22
518.163647,22
518.609778,22
519.057453,22
519.506655,22
519.957362,22
520.409557,21
520.86322,21
521.31833,21
521.77487,22
522.23282,21
522.69216,22
523.152871,22
523.614933,22
524.078328,22
524.543035,22
525.009036,21
525.476312,22
525.944842,22
526.414608,22
526.88559,21
527.357769,21
527.831125,22
528.305639,24
528.781293,26
529.258065,28
529.735938,31
530.214891,34
530.694906,37
531.175963,39
531.658042,40
532.141125,41
532.625192,42
533.110223,43
533.5962,45
534.083103,48
534.570912,51
535.059608,52
535.549173,54
536.039586,55
536.530828,57
537.02288,58
537.515722,59
538.009335,61
538.503701,62
538.998798,63
539.494609,64
539.991114,66
540.488293,67
540.986127,68
541.484597,68
541.983683,69
542.483366,70
542.983626,71
543.484445,72
543.985803,73
544.487681,74
544.990059,74
545.492917,75
545.996238,76
546.5,76
547.004185,78
547.508774,79
548.013747,79
548.519085,80
549.024768,80
549.530777,80
550.037093,80
550.543697,81
551.050568,82
551.557688,82
552.065038,83
552.572598,83
553.080348,83
553.588269,83
554.096343,84
554.604549,85
555.112868,86
555.621282,86
556.12977,87
556.638313,87
557.146892,87
557.655487,87
558.16408,87
558.67265,87
559.181179,88
559.689647,87
560.198035,88
560.706323,88
561.214492,87
561.722523,88
562.230397,88
562.738093,88
563.245593,89
563.752878,90
564.259927,90
564.766722,90
565.273243,90
565.779472,90
566.285387,90
566.790971,90
567.296204,90
567.801067,91
568.305539,91
568.809603,91
569.313238,92
569.816425,92
570.319145,92
570.821378,92
571.323105,92
571.824307,92
572.324965,92
572.825058,92
573.324568,92
573.823476,92
574.321762,92
574.819406,92
575.316389,91
575.812693,91
576.308297,91
576.803182,91
577.297329,91
577.790719,91
578.283331,91
578.775148,91
579.266149,91
579.756316,91
580.245628,90
580.734066,90
581.221612,90
581.708246,90
582.193947,90
582.678698,90
583.162479,90
583.64527,90
584.127052,89
584.607805,89
585.087511,88
585.56615,88
586.043703,88
586.520149,89
586.995471,89
587.469648,88
587.942662,88
588.414492,87
588.88512,86
589.354526,86
589.82269,86
590.289595,86
590.755219,86
591.219544,86
591.682551,87
592.144219,87
592.60453,87
593.063465,86
593.521004,86
593.977127,85
594.431816,84
594.88505,83
595.336811,82
595.78708,82
596.235836,82
596.683061,81
597.128736,80
597.57284,80
598.015354,79
598.45626,78
598.895538,77
599.333168,77
599.769131,78
600.203408,79
600.63598,81
601.066826,83
601.495928,86
601.923267,88
602.348823,90
602.772576,93
603.194508,95
603.614598,97
604.032829,97
604.449179,98
604.863631,98
605.276164,97
605.686759,97
606.095397,97
606.502059,96
606.906725,96
607.309376,95
607.709992,94
608.108555,93
608.505044,91
608.89944,90
609.291725,89
609.681879,88
610.069881,87
610.455714,87
610.839358,86
611.220793,85
611.6,85
611.97696,84
612.351653,83
612.724059,81
613.094161,80
613.461938,80
613.82737,80
614.190439,79
614.551126,77
614.90941,74
615.265273,71
615.618695,68
615.969656,66
616.318138,65
616.664122,65
617.007587,64
617.348514,63
617.686885,61
618.022679,61
618.355877,62
618.686461,62
619.01441,61
619.339706,59
619.662328,57
619.982258,55
620.299477,54
620.613964,53
620.925701,52
621.234668,52
621.540846,52
621.844216,51
622.144757,51
622.442452,51
622.73728,51
623.029222,50
623.318258,50
623.604371,49
623.887539,48
624.167744,47
624.444967,47
624.719187,46
624.990386,46
625.258545,45
625.523643,44
625.785662,44
626.044582,43
626.300385,43
626.55305,43
626.802558,43
627.04889,43
627.292026,43
627.531948,42
627.768635,41
628.002069,40
628.23223,40
628.459099,39
628.682657,38
628.902883,38
629.119759,37
629.333266,36
629.543384,36
629.750093,35
629.953374,35
630.153209,35
630.349577,34
630.54246,33
630.731838,33
630.917691,33
631.1,32
631.278746,32
631.45391,32
631.625472,31
631.793413,30
631.957713,30
632.118354,29
632.275315,28
632.428578,28
632.578123,27
632.72393,27
632.865981,27
633.004256,27
633.138736,27
633.269401,27
633.396232,26
633.51921,26
633.638315,26
633.753528,25
633.86483,25
633.972201,24
634.075622,24
634.175073,24
634.270536,23
634.36199,23
634.449417,23
634.532797,22
634.612111,22
634.68734,22
634.758463,21
634.825463,21
634.888318,21
634.947011,20
635.001522,20
635.05183,20
635.097918,19
635.139766,19
635.177354,18
635.210663,19
635.239673,19
635.264366,19
635.284722,19
635.300721,18
635.312344,17
635.319573,16
635.322387,15
635.320767,15
635.314694,14
635.304148,14
635.289111,14
635.269562,14
635.245483,13
635.216853,13
635.183655,12
635.145868,12
635.103473,12
635.05645,12
635.004781,11
634.948446,11
634.887426,11
634.821701,10
634.751252,10
634.676059,10
634.596104,10
634.511366,9
634.421827,9
634.327468,8
634.228268,8
634.124208,9
634.01527,9
633.901434,9
633.78268,9
633.658989,9
633.530342,9
633.396719,8
633.258101,8
633.114469,8
