Wavelength,Intensity
557.302452,5
556.291199,5
555.287605,6
554.291652,6
553.303319,6
552.322588,5
551.349439,5
550.383852,5
549.425809,6
548.47529,6
547.532276,6
546.596747,6
545.668684,6
544.748068,5
543.834879,5
542.929098,5
542.030706,5
541.139683,4
540.256009,4
539.379667,4
538.510635,5
537.648895,5
536.794428,6
535.947214,6
535.107234,6
534.274468,6
533.448898,5
532.630503,5
531.819264,6
531.015163,6
530.218179,6
529.428294,6
528.645487,6
527.869741,6
527.101034,6
526.339349,5
525.584665,5
524.836963,5
524.096225,5
523.36243,5
522.635559,5
521.915593,5
521.202512,5
520.496298,5
519.79693,5
519.10439,6
518.418658,6
517.739715,7
517.067541,7
516.402118,7
515.743425,7
515.091443,7
514.446154,6
513.807537,5
513.175573,5
512.550244,5
511.931529,5
511.319409,6
510.713865,6
510.114878,6
509.522428,5
508.936496,5
508.357062,5
507.784108,5
507.217613,5
506.657559,6
506.103926,7
505.556695,7
505.015847,6
504.481361,5
503.953219,4
503.431402,4
502.915889,4
502.406662,5
501.903702,5
501.406988,6
500.916503,6
500.432225,6
499.954136,6
499.482217,5
499.016449,5
498.556811,4
498.103284,5
497.65585,5
497.214489,5
496.779181,6
496.349908,6
495.926649,6
495.509385,6
495.098098,6
494.692768,6
494.293374,5
493.899899,5
493.512323,5
493.130626,4
492.754789,5
492.384792,5
492.020617,6
491.662244,6
491.309654,6
490.962826,6
490.621743,6
490.286384,5
489.956731,5
489.632763,5
489.314462,4
489.001808,4
488.694781,4
488.393364,5
488.097535,5
487.807276,5
487.522567,5
487.24339,5
486.969724,5
486.701551,4
486.438851,4
486.181604,4
485.929792,5
485.683394,5
485.442392,4
485.206767,4
484.976498,5
484.751567,5
484.531954,5
484.317641,4
484.108606,4
483.904832,4
483.706299,5
483.512987,5
483.324877,5
483.14195,5
482.964186,4
482.791567,4
482.624072,4
482.461683,5
482.304379,5
482.152143,5
482.004953,5
481.862792,5
481.725639,4
481.593476,4
481.466282,4
481.344039,4
481.226728,4
481.114328,4
481.00682,4
480.904186,5
480.806406,5
480.71346,4
480.62533,4
480.541995,4
480.463437,5
480.389635,5
480.320572,5
480.256227,5
480.196581,4
480.141614,4
480.091308,4
480.045643,4
480.0046,5
479.968158,5
479.9363,5
479.909006,5
479.886255,5
479.86803,5
479.85431,6
479.845076,5
479.84031,5
479.83999,4
479.844099,4
479.852617,4
479.865524,4
479.882801,4
479.904429,5
479.930389,5
479.96066,5
479.995224,6
480.034062,5
480.077153,5
480.124479,5
480.176021,5
480.231758,5
480.291672,6
480.355744,6
480.423953,6
480.496281,6
480.572708,5
480.653215,4
480.737782,4
480.826391,3
480.919021,4
481.015654,4
481.11627,5
481.22085,5
481.329374,5
481.441823,5
481.558178,5
481.67842,5
481.802528,5
481.930484,5
482.062269,5
482.197862,4
482.337245,4
482.480398,4
482.627303,4
482.777938,4
482.932286,5
483.090327,4
483.252042,4
483.41741,5
483.586414,5
483.759033,5
483.935248,5
484.11504,5
484.298389,5
484.485276,5
484.675682,5
484.869588,5
485.066973,5
485.26782,6
485.472107,7
485.679817,7
485.890929,7
486.105425,7
486.323284,7
486.544488,6
486.769017,5
486.996853,5
487.227974,5
487.462363,5
487.7,5
487.940865,5
488.18494,6
488.432204,6
488.682639,6
488.936224,6
489.192942,6
489.452772,6
489.715695,6
489.981692,5
490.250743,5
490.522829,6
490.79793,6
491.076028,5
491.357103,5
491.641136,5
491.928107,5
492.217996,4
492.510786,4
492.806455,4
493.104986,4
493.406358,5
493.710552,5
494.017548,6
494.327329,6
494.639873,6
494.955162,6
495.273177,6
495.593898,6
495.917305,6
496.24338,7
496.572103,7
496.903454,7
497.237415,7
497.573966,7
497.913087,7
498.25476,8
498.598965,9
498.945682,9
499.294892,10
499.646576,11
500.000715,11
500.357289,12
500.716279,12
501.077665,12
501.441429,13
501.80755,14
502.176009,14
502.546788,15
502.919867,15
503.295225,16
503.672845,16
504.052707,16
504.434791,16
504.819077,17
505.205548,17
505.594183,17
505.984962,17
506.377868,18
506.772879,18
507.169978,19
507.569144,19
507.970358,19
508.373601,20
508.778853,20
509.186096,20
509.59531,20
510.006474,20
510.419571,21
510.834581,21
511.251484,21
511.670261,21
512.090893,21
512.513361,21
512.937644,22
513.363724,22
513.791581,22
514.221196,22
514.65255,22
515.085623,23
515.520396,23
515.956849,23
516.394964,22
516.83472,22
517.276099,23
517.719081,23
518.163647,22
518.609778,21
519.057453,22
519.506655,25
519.957362,30
520.409557,36
520.86322,42
521.31833,47
521.77487,51
522.23282,55
522.69216,59
523.152871,63
523.614933,68
524.078328,73
524.543035,76
525.009036,80
525.476312,84
525.944842,88
526.414608,91
526.88559,94
527.357769,97
527.831125,99
528.305639,102
528.781293,104
529.258065,107
529.735938,109
530.214891,111
530.694906,114
531.175963,116
531.658042,119
532.141125,120
532.625192,122
533.110223,123
533.5962,124
534.083103,125
534.570912,127
535.059608,129
535.549173,131
536.039586,133
536.530828,133
537.02288,134
537.515722,135
538.009335,136
538.503701,136
538.998798,137
539.494609,138
539.991114,138
540.488293,139
540.986127,139
541.484597,140
541.983683,140
542.483366,141
542.983626,141
543.484445,142
543.985803,142
544.487681,142
544.990059,142
545.492917,142
545.996238,142
546.5,142
547.004185,142
547.508774,143
548.013747,143
548.519085,143
549.024768,142
549.530777,142
550.037093,142
550.543697,141
551.050568,141
551.557688,141
552.065038,141
552.572598,142
553.080348,141
553.588269,141
554.096343,140
554.604549,140
555.112868,139
555.621282,139
556.12977,138
556.638313,138
557.146892,137
557.655487,137
558.16408,137
558.67265,136
559.181179,136
559.689647,136
560.198035,136
560.706323,135
561.214492,135
561.722523,135
562.230397,136
562.738093,136
563.245593,136
563.752878,136
564.259927,137
564.766722,137
565.273243,136
565.779472,136
566.285387,137
566.790971,137
567.296204,137
567.801067,137
568.305539,138
568.809603,138
569.313238,138
569.816425,138
570.319145,138
570.821378,138
571.323105,138
571.824307,138
572.324965,138
572.825058,138
573.324568,139
573.823476,139
574.321762,138
574.819406,138
575.316389,139
575.812693,139
576.308297,139
576.803182,138
577.297329,138
577.790719,138
578.283331,138
578.775148,138
579.266149,138
579.756316,138
580.245628,138
580.734066,138
581.221612,138
581.708246,137
582.193947,137
582.678698,137
583.162479,137
583.64527,136
584.127052,136
584.607805,136
585.087511,136
585.56615,136
586.043703,136
586.520149,136
586.995471,136
587.469648,136
587.942662,136
588.414492,136
588.88512,136
589.354526,136
589.82269,135
590.289595,135
590.755219,135
591.219544,135
591.682551,135
592.144219,134
592.60453,134
593.063465,134
593.521004,133
593.977127,133
594.431816,133
594.88505,133
595.336811,132
595.78708,132
596.235836,132
596.683061,132
597.128736,132
597.57284,132
598.015354,131
598.45626,130
598.895538,129
599.333168,130
599.769131,132
600.203408,136
600.63598,143
601.066826,150
601.495928,158
601.923267,165
602.348823,170
602.772576,175
603.194508,178
603.614598,180
604.032829,180
604.449179,180
604.863631,179
605.276164,177
605.686759,176
606.095397,175
606.502059,173
606.906725,171
607.309376,168
607.709992,164
608.108555,161
608.505044,157
608.89944,154
609.291725,151
609.681879,149
610.069881,146
610.455714,142
610.839358,139
611.220793,135
611.6,132
611.97696,131
612.351653,129
612.724059,128
613.094161,126
613.461938,123
613.82737,120
614.190439,117
614.551126,115
614.90941,112
615.265273,110
615.618695,107
615.969656,105
616.318138,102
616.664122,99
617.007587,96
617.348514,93
617.686885,92
618.022679,90
618.355877,88
618.686461,87
619.01441,84
619.339706,82
619.662328,79
619.982258,77
620.299477,76
620.613964,76
620.925701,76
621.234668,76
621.540846,75
621.844216,75
622.144757,75
622.442452,75
622.73728,74
623.029222,74
623.318258,74
623.604371,74
623.887539,74
624.167744,73
624.444967,73
624.719187,72
624.990386,72
625.258545,72
625.523643,71
625.785662,71
626.044582,71
626.300385,71
626.55305,71
626.802558,70
627.04889,70
627.292026,70
627.531948,70
627.768635,70
628.002069,69
628.23223,69
628.459099,69
628.682657,68
628.902883,68
629.119759,67
629.333266,66
629.543384,66
629.750093,65
629.953374,64
630.153209,63
630.349577,63
630.54246,62
630.731838,62
630.917691,61
631.1,60
631.278746,59
631.45391,57
631.625472,56
631.793413,55
631.957713,55
632.118354,54
632.275315,54
632.428578,53
632.578123,52
632.72393,50
632.865981,49
633.004256,47
633.138736,46
633.269401,44
633.396232,42
633.51921,41
633.638315,40
633.753528,38
633.86483,37
633.972201,35
634.075622,34
634.175073,32
634.270536,31
634.36199,29
634.449417,28
634.532797,28
634.612111,27
634.68734,26
634.758463,25
634.825463,25
634.888318,24
634.947011,23
635.001522,21
635.05183,20
635.097918,20
635.139766,20
635.177354,20
635.210663,20
635.239673,20
635.264366,19
635.284722,18
635.300721,18
635.312344,17
635.319573,17
635.322387,17
635.320767,17
635.314694,16
635.304148,16
635.289111,15
635.269562,15
635.245483,15
635.216853,14
635.183655,14
635.145868,14
635.103473,14
635.05645,14
635.004781,14
634.948446,14
634.887426,13
634.821701,12
634.751252,12
634.676059,12
634.596104,12
634.511366,12
634.421827,12
634.327468,11
634.228268,11
634.124208,11
634.01527,11
633.901434,10
633.78268,10
633.658989,10
633.530342,9
633.396719,10
633.258101,11
633.114469,11
632.965803,11
632.812085,10
632.653294,9
632.489411,8
632.320417,8
632.146293,9
