Wavelength,Intensity
557.302452,4
556.291199,4
555.287605,4
554.291652,4
553.303319,4
552.322588,5
551.349439,5
550.383852,6
549.425809,6
548.47529,6
547.532276,6
546.596747,4
545.668684,3
544.748068,3
543.834879,4
542.929098,4
542.030706,5
541.139683,6
540.256009,6
539.379667,6
538.510635,5
537.648895,5
536.794428,5
535.947214,6
535.107234,5
534.274468,4
533.448898,4
532.630503,3
531.819264,3
531.015163,3
530.218179,4
529.428294,5
528.645487,6
527.869741,7
527.101034,7
526.339349,7
525.584665,7
524.836963,6
524.096225,5
523.36243,5
522.635559,6
521.915593,6
521.202512,7
520.496298,7
519.79693,7
519.10439,6
518.418658,6
517.739715,6
517.067541,6
516.402118,6
515.743425,6
515.091443,5
514.446154,4
513.807537,5
513.175573,5
512.550244,6
511.931529,7
511.319409,6
510.713865,6
510.114878,5
509.522428,5
508.936496,5
508.357062,5
507.784108,5
507.217613,4
506.657559,3
506.103926,3
505.556695,3
505.015847,4
504.481361,4
503.953219,4
503.431402,4
502.915889,4
502.406662,3
501.903702,4
501.406988,4
500.916503,4
500.432225,5
499.954136,5
499.482217,5
499.016449,4
498.556811,4
498.103284,5
497.65585,4
497.214489,4
496.779181,4
496.349908,5
495.926649,6
495.509385,6
495.098098,6
494.692768,6
494.293374,5
493.899899,5
493.512323,5
493.130626,5
492.754789,6
492.384792,6
492.020617,6
491.662244,5
491.309654,4
490.962826,4
490.621743,4
490.286384,5
489.956731,5
489.632763,5
489.314462,5
489.001808,4
488.694781,4
488.393364,4
488.097535,4
487.807276,4
487.522567,4
487.24339,5
486.969724,5
486.701551,6
486.438851,5
486.181604,5
485.929792,4
485.683394,4
485.442392,3
485.206767,3
484.976498,4
484.751567,5
484.531954,5
484.317641,5
484.108606,5
483.904832,5
483.706299,4
483.512987,5
483.324877,5
483.14195,5
482.964186,4
482.791567,4
482.624072,3
482.461683,2
482.304379,2
482.152143,4
482.004953,4
481.862792,5
481.725639,5
481.593476,5
481.466282,4
481.344039,3
481.226728,3
481.114328,4
481.00682,5
480.904186,5
480.806406,4
480.71346,4
480.62533,3
480.541995,3
480.463437,3
480.389635,4
480.320572,4
480.256227,4
480.196581,4
480.141614,4
480.091308,4
480.045643,4
480.0046,4
479.968158,4
479.9363,4
479.909006,4
479.886255,4
479.86803,4
479.85431,4
479.845076,4
479.84031,4
479.83999,4
479.844099,4
479.852617,4
479.865524,4
479.882801,5
479.904429,5
479.930389,5
479.96066,5
479.995224,4
480.034062,4
480.077153,4
480.124479,4
480.176021,4
480.231758,5
480.291672,5
480.355744,5
480.423953,5
480.496281,5
480.572708,5
480.653215,5
480.737782,5
480.826391,5
480.919021,5
481.015654,5
481.11627,5
481.22085,5
481.329374,5
481.441823,4
481.558178,4
481.67842,5
481.802528,5
481.930484,5
482.062269,5
482.197862,5
482.337245,5
482.480398,4
482.627303,4
482.777938,4
482.932286,5
483.090327,5
483.252042,5
483.41741,4
483.586414,5
483.759033,5
483.935248,4
484.11504,5
484.298389,4
484.485276,4
484.675682,4
484.869588,4
485.066973,4
485.26782,4
485.472107,4
485.679817,4
485.890929,4
486.105425,4
486.323284,4
486.544488,4
486.769017,4
486.996853,4
487.227974,4
487.462363,4
487.7,4
487.940865,4
488.18494,4
488.432204,4
488.682639,5
488.936224,5
489.192942,5
489.452772,5
489.715695,5
489.981692,5
490.250743,6
490.522829,6
490.79793,7
491.076028,7
491.357103,7
491.641136,6
491.928107,6
492.217996,6
492.510786,6
492.806455,6
493.104986,6
493.406358,6
493.710552,6
494.017548,6
494.327329,6
494.639873,6
494.955162,6
495.273177,7
495.593898,7
495.917305,7
496.24338,7
496.572103,7
496.903454,7
497.237415,7
497.573966,7
497.913087,7
498.25476,8
498.598965,8
498.945682,7
499.294892,8
499.646576,8
500.000715,8
500.357289,8
500.716279,9
501.077665,9
501.441429,9
501.80755,9
502.176009,9
502.546788,10
502.919867,10
503.295225,11
503.672845,11
504.052707,11
504.434791,11
504.819077,12
505.205548,12
505.594183,12
505.984962,12
506.377868,13
506.772879,13
507.169978,14
507.569144,14
507.970358,14
508.373601,14
508.778853,14
509.186096,15
509.59531,15
510.006474,15
510.419571,15
510.834581,15
511.251484,16
511.670261,16
512.090893,17
512.513361,17
512.937644,17
513.363724,17
513.791581,17
514.221196,17
514.65255,17
515.085623,17
515.520396,18
515.956849,18
516.394964,18
516.83472,17
517.276099,17
517.719081,17
518.163647,18
518.609778,19
519.057453,20
519.506655,22
519.957362,24
520.409557,27
520.86322,30
521.31833,33
521.77487,37
522.23282,41
522.69216,45
523.152871,47
523.614933,49
524.078328,51
524.543035,53
525.009036,54
525.476312,55
525.944842,58
526.414608,60
526.88559,62
527.357769,65
527.831125,67
528.305639,69
528.781293,71
529.258065,72
529.735938,74
530.214891,77
530.694906,79
531.175963,82
531.658042,84
532.141125,86
532.625192,88
533.110223,89
533.5962,91
534.083103,92
534.570912,94
535.059608,94
535.549173,95
536.039586,97
536.530828,98
537.02288,100
537.515722,101
538.009335,103
538.503701,104
538.998798,105
539.494609,105
539.991114,106
540.488293,107
540.986127,108
541.484597,109
541.983683,110
542.483366,111
542.983626,111
543.484445,111
543.985803,111
544.487681,112
544.990059,112
545.492917,112
545.996238,113
546.5,113
547.004185,113
547.508774,114
548.013747,114
548.519085,114
549.024768,114
549.530777,114
550.037093,114
550.543697,114
551.050568,115
551.557688,115
552.065038,114
552.572598,114
553.080348,114
553.588269,114
554.096343,114
554.604549,114
555.112868,114
555.621282,115
556.12977,115
556.638313,115
557.146892,114
557.655487,114
558.16408,113
558.67265,113
559.181179,112
559.689647,112
560.198035,113
560.706323,113
561.214492,113
561.722523,114
562.230397,114
562.738093,114
563.245593,115
563.752878,115
564.259927,115
564.766722,115
565.273243,116
565.779472,116
566.285387,116
566.790971,116
567.296204,116
567.801067,116
568.305539,116
568.809603,116
569.313238,116
569.816425,117
570.319145,117
570.821378,117
571.323105,117
571.824307,118
572.324965,118
572.825058,118
573.324568,118
573.823476,118
574.321762,118
574.819406,118
575.316389,118
575.812693,118
576.308297,118
576.803182,118
577.297329,118
577.790719,117
578.283331,117
578.775148,118
579.266149,118
579.756316,117
580.245628,117
580.734066,117
581.221612,117
581.708246,117
582.193947,116
582.678698,116
583.162479,116
583.64527,116
584.127052,116
584.607805,115
585.087511,115
585.56615,115
586.043703,115
586.520149,115
586.995471,115
587.469648,115
587.942662,114
588.414492,114
588.88512,114
589.354526,113
589.82269,113
590.289595,112
590.755219,112
591.219544,112
591.682551,112
592.144219,112
592.60453,111
593.063465,111
593.521004,111
593.977127,110
594.431816,110
594.88505,110
595.336811,109
595.78708,109
596.235836,109
596.683061,108
597.128736,107
597.57284,107
598.015354,107
598.45626,108
598.895538,110
599.333168,113
599.769131,118
600.203408,122
600.63598,127
601.066826,132
601.495928,136
601.923267,139
602.348823,142
602.772576,143
603.194508,144
603.614598,144
604.032829,143
604.449179,141
604.863631,140
605.276164,138
605.686759,136
606.095397,134
606.502059,132
606.906725,130
607.309376,128
607.709992,127
608.108555,125
608.505044,123
608.89944,121
609.291725,119
609.681879,117
610.069881,115
610.455714,114
610.839358,112
611.220793,111
611.6,108
611.97696,106
612.351653,104
612.724059,102
613.094161,100
613.461938,99
613.82737,97
614.190439,95
614.551126,93
614.90941,91
615.265273,88
615.618695,86
615.969656,84
616.318138,82
616.664122,80
617.007587,78
617.348514,77
617.686885,76
618.022679,74
618.355877,72
618.686461,71
619.01441,70
619.339706,70
619.662328,69
619.982258,68
620.299477,68
620.613964,68
620.925701,68
621.234668,68
621.540846,68
621.844216,67
622.144757,67
622.442452,67
622.73728,67
623.029222,67
623.318258,66
623.604371,66
623.887539,66
624.167744,65
624.444967,65
624.719187,65
624.990386,65
625.258545,64
625.523643,64
625.785662,64
626.044582,64
626.300385,64
626.55305,64
626.802558,63
627.04889,63
627.292026,62
627.531948,61
627.768635,61
628.002069,61
628.23223,61
628.459099,60
628.682657,60
628.902883,59
629.119759,59
629.333266,59
629.543384,58
629.750093,57
629.953374,56
630.153209,55
630.349577,54
630.54246,54
630.731838,53
630.917691,53
631.1,52
631.278746,51
631.45391,50
631.625472,49
631.793413,48
631.957713,46
632.118354,46
632.275315,45
632.428578,44
632.578123,43
632.72393,41
632.865981,40
633.004256,39
633.138736,38
633.269401,38
633.396232,37
633.51921,36
633.638315,35
633.753528,33
633.86483,32
633.972201,31
634.075622,31
634.175073,30
634.270536,30
634.36199,29
634.449417,28
634.532797,27
634.612111,26
634.68734,26
634.758463,25
634.825463,24
634.888318,24
634.947011,23
635.001522,23
635.05183,23
635.097918,22
635.139766,22
635.177354,22
635.210663,21
635.239673,21
635.264366,20
635.284722,20
635.300721,20
635.312344,19
635.319573,19
635.322387,18
635.320767,18
635.314694,17
635.304148,17
635.289111,18
635.269562,18
635.245483,18
635.216853,17
635.183655,16
635.145868,16
635.103473,16
635.05645,15
635.004781,15
634.948446,15
634.887426,15
634.821701,15
634.751252,15
634.676059,14
634.596104,14
634.511366,14
634.421827,14
634.327468,14
634.228268,14
