Wavelength,Intensity
623.395403,9
623.035332,8
622.669454,7
622.297749,7
621.920198,7
621.536781,7
621.147479,7
620.752272,7
620.351142,7
619.944069,7
619.531033,7
619.112016,8
618.686997,9
618.255958,10
617.818879,9
617.375741,8
616.926525,8
616.471211,7
616.009779,7
615.542211,8
615.068487,8
614.588588,9
614.102494,8
613.610186,8
613.111645,8
612.606851,9
612.095785,10
611.578428,11
611.05476,9
610.524762,7
609.988415,5
609.445699,5
608.896595,6
608.341083,7
607.779145,7
607.21076,7
606.63591,7
606.054575,7
605.466736,6
604.872374,7
604.271468,8
603.664,9
603.049951,10
602.429301,11
601.80203,12
601.16812,11
600.52755,10
599.880303,9
599.226358,9
598.565695,9
597.898297,9
597.224142,9
596.543213,8
595.855489,8
595.160951,8
594.45958,10
593.751357,11
593.036261,11
592.314275,10
591.585378,9
590.849551,8
590.106775,8
589.357031,9
588.600298,10
587.836558,11
587.065792,12
586.28798,13
585.503102,13
584.711139,13
583.912073,12
583.105883,10
582.292551,10
581.472056,9
580.64438,10
579.809503,11
578.967406,13
578.11807,12
577.261475,11
576.397601,9
575.52643,9
574.647943,9
573.762119,9
572.868939,9
571.968385,9
571.060436,10
570.145074,10
569.222278,11
568.292031,12
567.354311,13
566.409101,14
565.45638,13
564.49613,13
563.528331,11
562.552963,11
561.570007,10
560.579445,9
559.581255,9
558.57542,9
557.56192,9
556.540736,8
555.511847,8
554.475236,8
553.430881,9
552.378765,10
