Wavelength,Intensity
557.302452,5
556.291199,5
555.287605,4
554.291652,3
553.303319,3
552.322588,3
551.349439,3
550.383852,3
549.425809,3
548.47529,3
547.532276,3
546.596747,2
545.668684,1
544.748068,1
543.834879,2
542.929098,3
542.030706,5
541.139683,6
540.256009,7
539.379667,6
538.510635,6
537.648895,4
536.794428,4
535.947214,3
535.107234,3
534.274468,5
533.448898,6
532.630503,7
531.819264,8
531.015163,7
530.218179,6
529.428294,4
528.645487,3
527.869741,3
527.101034,4
526.339349,5
525.584665,5
524.836963,5
524.096225,6
523.36243,6
522.635559,5
521.915593,4
521.202512,4
520.496298,3
519.79693,4
519.10439,4
518.418658,4
517.739715,4
517.067541,3
516.402118,3
515.743425,4
515.091443,5
514.446154,6
513.807537,6
513.175573,5
512.550244,5
511.931529,5
511.319409,5
510.713865,6
510.114878,5
509.522428,5
508.936496,4
508.357062,4
507.784108,4
507.217613,3
506.657559,3
506.103926,3
505.556695,2
505.015847,3
504.481361,3
503.953219,3
503.431402,4
502.915889,4
502.406662,4
501.903702,4
501.406988,4
500.916503,4
500.432225,4
499.954136,4
499.482217,4
499.016449,4
498.556811,4
498.103284,4
497.65585,4
497.214489,5
496.779181,5
496.349908,5
495.926649,4
495.509385,3
495.098098,3
494.692768,3
494.293374,4
493.899899,4
493.512323,4
493.130626,3
492.754789,3
492.384792,3
492.020617,3
491.662244,3
491.309654,3
490.962826,4
490.621743,4
490.286384,3
489.956731,3
489.632763,3
489.314462,3
489.001808,3
488.694781,3
488.393364,3
488.097535,3
487.807276,3
487.522567,2
487.24339,2
486.969724,2
486.701551,3
486.438851,4
486.181604,5
485.929792,5
485.683394,4
485.442392,4
485.206767,4
484.976498,3
484.751567,3
484.531954,3
484.317641,4
484.108606,4
483.904832,4
483.706299,4
483.512987,3
483.324877,3
483.14195,2
482.964186,3
482.791567,3
482.624072,4
482.461683,4
482.304379,4
482.152143,4
482.004953,4
481.862792,4
481.725639,4
481.593476,3
481.466282,3
481.344039,3
481.226728,3
481.114328,4
481.00682,3
480.904186,2
480.806406,2
480.71346,3
480.62533,4
480.541995,4
480.463437,4
480.389635,4
480.320572,4
480.256227,3
480.196581,2
480.141614,2
480.091308,2
480.045643,3
480.0046,3
479.968158,3
479.9363,4
479.909006,4
479.886255,4
479.86803,3
479.85431,3
479.845076,4
479.84031,4
479.83999,3
479.844099,3
479.852617,3
479.865524,3
479.882801,3
479.904429,3
479.930389,4
479.96066,4
479.995224,4
480.034062,5
480.077153,5
480.124479,6
480.176021,6
480.231758,5
480.291672,5
480.355744,6
480.423953,6
480.496281,5
480.572708,6
480.653215,6
480.737782,6
480.826391,6
480.919021,6
481.015654,6
481.11627,6
481.22085,5
481.329374,5
481.441823,5
481.558178,5
481.67842,7
481.802528,7
481.930484,7
482.062269,7
482.197862,7
482.337245,5
482.480398,5
482.627303,5
482.777938,6
482.932286,7
483.090327,7
483.252042,7
483.41741,7
483.586414,7
483.759033,8
483.935248,8
484.11504,8
484.298389,9
484.485276,10
484.675682,10
484.869588,10
485.066973,9
485.26782,8
485.472107,8
485.679817,7
485.890929,7
486.105425,7
486.323284,9
486.544488,9
486.769017,9
486.996853,7
487.227974,7
487.462363,7
487.7,8
487.940865,8
488.18494,8
488.432204,8
488.682639,8
488.936224,8
489.192942,10
489.452772,11
489.715695,13
489.981692,13
490.250743,13
490.522829,12
490.79793,11
491.076028,11
491.357103,11
491.641136,11
491.928107,12
492.217996,13
492.510786,13
492.806455,12
493.104986,12
493.406358,11
493.710552,12
494.017548,12
494.327329,13
494.639873,13
494.955162,13
495.273177,13
495.593898,13
495.917305,14
496.24338,14
496.572103,13
496.903454,13
497.237415,14
497.573966,15
497.913087,14
498.25476,14
498.598965,14
498.945682,14
499.294892,14
499.646576,14
500.000715,14
500.357289,15
500.716279,15
501.077665,14
501.441429,13
501.80755,13
502.176009,14
502.546788,14
502.919867,14
503.295225,15
503.672845,16
504.052707,17
504.434791,17
504.819077,18
505.205548,18
505.594183,18
505.984962,18
506.377868,18
506.772879,18
507.169978,18
507.569144,19
507.970358,19
508.373601,19
508.778853,19
509.186096,20
509.59531,20
510.006474,19
510.419571,19
510.834581,18
511.251484,17
511.670261,17
512.090893,17
512.513361,18
512.937644,19
513.363724,21
513.791581,22
514.221196,22
514.65255,21
515.085623,20
515.520396,19
515.956849,19
516.394964,20
516.83472,20
517.276099,20
517.719081,20
518.163647,20
518.609778,19
519.057453,18
519.506655,16
519.957362,15
520.409557,13
520.86322,13
521.31833,15
521.77487,17
522.23282,18
522.69216,18
523.152871,17
523.614933,16
524.078328,16
524.543035,16
525.009036,16
525.476312,17
525.944842,18
526.414608,18
526.88559,18
527.357769,18
527.831125,19
528.305639,19
528.781293,19
529.258065,19
529.735938,19
530.214891,19
530.694906,18
531.175963,17
531.658042,17
532.141125,18
532.625192,18
533.110223,18
533.5962,19
534.083103,20
534.570912,21
535.059608,21
535.549173,20
536.039586,20
536.530828,20
537.02288,20
537.515722,20
538.009335,20
538.503701,19
538.998798,19
539.494609,20
539.991114,21
540.488293,21
540.986127,22
541.484597,21
541.983683,20
542.483366,19
542.983626,20
543.484445,21
543.985803,22
544.487681,24
544.990059,24
545.492917,24
545.996238,24
546.5,25
547.004185,25
547.508774,26
548.013747,26
548.519085,26
549.024768,26
549.530777,25
550.037093,25
550.543697,24
551.050568,23
551.557688,22
552.065038,20
552.572598,19
553.080348,20
553.588269,21
554.096343,22
554.604549,24
555.112868,23
555.621282,22
556.12977,21
556.638313,21
557.146892,20
557.655487,20
558.16408,21
558.67265,22
559.181179,21
559.689647,21
560.198035,19
560.706323,17
561.214492,17
561.722523,16
562.230397,16
562.738093,17
563.245593,17
563.752878,16
564.259927,14
564.766722,14
565.273243,14
565.779472,13
566.285387,14
566.790971,15
567.296204,15
567.801067,16
568.305539,16
568.809603,16
569.313238,16
569.816425,17
570.319145,16
570.821378,15
571.323105,13
571.824307,13
572.324965,13
572.825058,14
573.324568,14
573.823476,13
574.321762,13
574.819406,12
575.316389,12
575.812693,12
576.308297,12
576.803182,12
577.297329,11
577.790719,10
578.283331,10
578.775148,11
579.266149,11
579.756316,12
580.245628,11
580.734066,10
581.221612,10
581.708246,10
582.193947,11
582.678698,11
583.162479,11
583.64527,9
584.127052,9
584.607805,8
585.087511,8
585.56615,8
586.043703,8
586.520149,8
586.995471,8
587.469648,8
587.942662,8
588.414492,8
588.88512,8
589.354526,8
589.82269,8
590.289595,9
590.755219,9
591.219544,9
591.682551,9
592.144219,9
592.60453,8
593.063465,7
593.521004,6
593.977127,6
594.431816,6
594.88505,7
595.336811,8
595.78708,9
596.235836,8
596.683061,7
597.128736,6
597.57284,5
598.015354,5
598.45626,5
598.895538,5
599.333168,5
599.769131,4
600.203408,4
600.63598,4
601.066826,3
601.495928,4
601.923267,4
602.348823,5
602.772576,5
603.194508,4
603.614598,4
604.032829,4
604.449179,4
604.863631,4
605.276164,4
605.686759,4
606.095397,3
606.502059,3
606.906725,2
607.309376,3
607.709992,4
608.108555,5
608.505044,5
608.89944,5
609.291725,5
609.681879,4
610.069881,4
610.455714,4
610.839358,3
611.220793,4
611.6,3
611.97696,4
612.351653,4
612.724059,5
613.094161,5
613.461938,5
613.82737,4
614.190439,4
614.551126,3
614.90941,4
615.265273,4
615.618695,4
615.969656,4
616.318138,4
616.664122,4
617.007587,4
617.348514,5
617.686885,5
618.022679,5
618.355877,4
618.686461,3
619.01441,4
619.339706,5
619.662328,5
619.982258,5
620.299477,4
620.613964,4
620.925701,4
621.234668,4
621.540846,5
621.844216,5
622.144757,5
622.442452,5
622.73728,4
623.029222,3
623.318258,3
623.604371,3
623.887539,2
624.167744,2
624.444967,2
624.719187,2
624.990386,3
625.258545,3
625.523643,4
625.785662,5
626.044582,5
626.300385,4
626.55305,4
626.802558,4
627.04889,4
627.292026,4
627.531948,5
627.768635,6
628.002069,6
628.23223,6
628.459099,5
628.682657,4
628.902883,3
629.119759,3
629.333266,3
629.543384,3
629.750093,3
629.953374,3
630.153209,3
630.349577,3
630.54246,3
630.731838,3
630.917691,3
631.1,3
631.278746,4
631.45391,4
631.625472,5
631.793413,5
631.957713,5
632.118354,4
632.275315,4
632.428578,4
632.578123,5
632.72393,5
632.865981,6
633.004256,5
633.138736,4
633.269401,3
633.396232,3
633.51921,4
633.638315,5
633.753528,5
633.86483,6
633.972201,6
634.075622,5
634.175073,4
634.270536,4
634.36199,4
634.449417,4
634.532797,4
634.612111,4
634.68734,4
634.758463,4
634.825463,5
634.888318,5
634.947011,5
635.001522,5
635.05183,6
635.097918,6
635.139766,6
635.177354,7
635.210663,6
635.239673,6
635.264366,6
635.284722,6
635.300721,5
635.312344,5
635.319573,5
635.322387,4
635.320767,4
635.314694,4
635.304148,6
635.289111,8
635.269562,8
635.245483,8
635.216853,8
635.183655,7
635.145868,7
635.103473,6
635.05645,7
635.004781,7
634.948446,6
634.887426,6
634.821701,5
634.751252,4
634.676059,5
634.596104,5
634.511366,5
634.421827,6
634.327468,7
634.228268,7
634.124208,8
634.01527,8
633.901434,7
633.78268,6
633.658989,6
633.530342,6
633.396719,6
633.258101,7
633.114469,9
632.965803,9
632.812085,10
632.653294,9
632.489411,8
632.320417,8
632.146293,8
