Wavelength,Intensity
632.965803,7
632.812085,8
632.653294,8
632.489411,7
632.320417,5
632.146293,4
631.967019,4
631.782576,5
631.592945,5
631.398106,5
631.198039,5
630.992726,4
630.782148,4
630.566284,4
630.345115,4
630.118623,4
629.886787,3
629.649589,3
629.407009,2
629.159028,2
628.905626,3
628.646784,4
628.382483,5
628.112702,6
627.837424,6
627.556629,6
627.270297,5
626.978409,4
626.680945,4
626.377886,4
626.069214,4
625.754908,6
625.434949,6
625.109318,6
624.777995,5
624.440962,5
624.098198,7
623.749685,8
623.395403,8
623.035332,8
622.669454,9
622.297749,8
621.920198,7
621.536781,6
621.147479,6
620.752272,5
620.351142,4
619.944069,4
619.531033,5
619.112016,6
618.686997,7
618.255958,6
617.818879,5
617.375741,4
616.926525,5
616.471211,6
616.009779,7
615.542211,7
615.068487,6
614.588588,6
614.102494,7
613.610186,7
613.111645,7
612.606851,8
612.095785,8
611.578428,9
611.05476,9
610.524762,9
609.988415,8
609.445699,8
608.896595,8
608.341083,7
607.779145,8
607.21076,9
606.63591,8
606.054575,7
605.466736,7
604.872374,7
604.271468,7
603.664,7
603.049951,7
602.429301,8
601.80203,8
601.16812,8
600.52755,9
599.880303,8
599.226358,8
598.565695,8
597.898297,8
597.224142,9
596.543213,9
595.855489,9
595.160951,8
594.45958,7
593.751357,6
593.036261,5
592.314275,5
591.585378,7
590.849551,9
590.106775,10
589.357031,10
588.600298,9
587.836558,7
587.065792,5
586.28798,5
585.503102,6
584.711139,7
583.912073,7
583.105883,8
582.292551,8
581.472056,8
580.64438,8
579.809503,8
578.967406,7
578.11807,7
577.261475,7
576.397601,7
575.52643,8
574.647943,9
573.762119,8
572.868939,8
571.968385,8
571.060436,8
570.145074,8
569.222278,8
568.292031,9
567.354311,9
566.409101,9
565.45638,8
564.49613,6
563.528331,5
562.552963,5
561.570007,5
560.579445,4
559.581255,5
558.57542,7
557.56192,7
556.540736,6
555.511847,6
554.475236,7
553.430881,8
552.378765,8
