Wavelength,Intensity
523.614933,21
524.078328,21
524.543035,21
525.009036,20
525.476312,20
525.944842,19
526.414608,19
526.88559,19
527.357769,20
527.831125,21
528.305639,22
528.781293,22
529.258065,21
529.735938,22
530.214891,22
530.694906,22
531.175963,22
531.658042,23
532.141125,23
532.625192,23
533.110223,23
533.5962,22
534.083103,21
534.570912,21
535.059608,20
535.549173,20
536.039586,20
536.530828,21
537.02288,21
537.515722,21
538.009335,22
538.503701,23
538.998798,25
539.494609,25
539.991114,25
540.488293,24
540.986127,24
541.484597,23
541.983683,23
542.483366,23
542.983626,24
543.484445,24
543.985803,25
544.487681,25
544.990059,25
545.492917,25
545.996238,24
546.5,23
547.004185,22
547.508774,22
548.013747,22
548.519085,21
549.024768,20
549.530777,19
550.037093,20
550.543697,20
551.050568,21
551.557688,21
552.065038,20
552.572598,21
553.080348,21
553.588269,19
554.096343,18
554.604549,18
555.112868,16
555.621282,16
556.12977,18
556.638313,19
557.146892,21
557.655487,19
558.16408,18
558.67265,16
559.181179,15
559.689647,16
560.198035,17
560.706323,18
561.214492,19
561.722523,19
562.230397,17
562.738093,16
563.245593,16
563.752878,16
564.259927,17
564.766722,16
565.273243,16
565.779472,16
566.285387,15
566.790971,15
567.296204,15
567.801067,15
568.305539,15
568.809603,14
569.313238,13
569.816425,13
570.319145,12
570.821378,12
571.323105,13
571.824307,12
572.324965,14
572.825058,14
573.324568,15
573.823476,16
574.321762,16
574.819406,16
575.316389,13
575.812693,10
576.308297,8
576.803182,7
577.297329,7
577.790719,9
578.283331,10
578.775148,10
579.266149,9
579.756316,8
580.245628,7
580.734066,7
581.221612,8
581.708246,9
582.193947,9
582.678698,9
583.162479,9
583.64527,9
584.127052,9
584.607805,9
585.087511,9
585.56615,10
586.043703,9
586.520149,9
586.995471,9
587.469648,9
587.942662,8
588.414492,8
588.88512,7
589.354526,7
589.82269,6
590.289595,6
590.755219,6
591.219544,7
591.682551,7
592.144219,7
592.60453,6
593.063465,6
593.521004,6
593.977127,6
594.431816,7
594.88505,7
595.336811,7
595.78708,6
596.235836,5
596.683061,4
597.128736,4
597.57284,5
598.015354,5
598.45626,4
598.895538,4
599.333168,5
599.769131,5
600.203408,6
600.63598,6
601.066826,5
601.495928,5
601.923267,4
602.348823,4
602.772576,3
603.194508,4
603.614598,4
604.032829,5
604.449179,5
604.863631,6
605.276164,6
605.686759,6
606.095397,5
606.502059,5
606.906725,4
607.309376,3
607.709992,3
608.108555,3
608.505044,3
608.89944,4
609.291725,4
609.681879,4
610.069881,4
610.455714,4
610.839358,4
611.220793,4
611.6,4
611.97696,4
612.351653,4
612.724059,4
613.094161,4
613.461938,4
613.82737,4
614.190439,4
614.551126,4
614.90941,4
615.265273,5
615.618695,6
615.969656,6
616.318138,5
616.664122,5
617.007587,4
617.348514,4
617.686885,4
618.022679,4
618.355877,4
618.686461,4
619.01441,4
619.339706,4
619.662328,3
619.982258,4
620.299477,4
620.613964,3
620.925701,3
621.234668,2
621.540846,2
621.844216,2
622.144757,2
622.442452,3
622.73728,3
623.029222,4
623.318258,5
623.604371,5
623.887539,5
624.167744,5
624.444967,4
624.719187,3
624.990386,3
625.258545,3
625.523643,4
625.785662,6
626.044582,6
626.300385,6
626.55305,5
626.802558,4
627.04889,4
627.292026,3
627.531948,4
627.768635,4
628.002069,4
628.23223,4
628.459099,3
628.682657,3
628.902883,3
629.119759,3
629.333266,3
629.543384,3
629.750093,3
629.953374,3
630.153209,3
630.349577,3
630.54246,4
630.731838,4
630.917691,5
631.1,5
631.278746,5
631.45391,4
631.625472,4
631.793413,4
631.957713,3
632.118354,3
632.275315,4
632.428578,3
632.578123,3
632.72393,4
632.865981,4
633.004256,4
633.138736,4
633.269401,4
633.396232,3
633.51921,3
633.638315,3
633.753528,3
633.86483,3
633.972201,3
634.075622,3
634.175073,4
634.270536,4
634.36199,3
634.449417,3
634.532797,3
634.612111,3
634.68734,5
634.758463,6
634.825463,6
634.888318,5
634.947011,3
635.001522,2
635.05183,2
635.097918,3
635.139766,4
635.177354,4
635.210663,4
