Wavelength,Intensity
557.302452,5
556.291199,5
555.287605,5
554.291652,5
553.303319,5
552.322588,6
551.349439,6
550.383852,7
549.425809,5
548.47529,4
547.532276,4
546.596747,4
545.668684,4
544.748068,3
543.834879,4
542.929098,5
542.030706,5
541.139683,5
540.256009,6
539.379667,6
538.510635,5
537.648895,5
536.794428,4
535.947214,4
535.107234,4
534.274468,5
533.448898,5
532.630503,5
531.819264,6
531.015163,7
530.218179,6
529.428294,6
528.645487,5
527.869741,4
527.101034,4
526.339349,5
525.584665,5
524.836963,5
524.096225,5
523.36243,6
522.635559,6
521.915593,6
521.202512,6
520.496298,6
519.79693,5
519.10439,5
518.418658,4
517.739715,3
517.067541,3
516.402118,4
515.743425,4
515.091443,4
514.446154,4
513.807537,5
513.175573,5
512.550244,5
511.931529,5
511.319409,4
510.713865,4
510.114878,3
509.522428,3
508.936496,3
508.357062,5
507.784108,6
507.217613,6
506.657559,5
506.103926,5
505.556695,5
505.015847,3
504.481361,3
503.953219,3
503.431402,3
502.915889,4
502.406662,5
501.903702,6
501.406988,6
500.916503,6
500.432225,5
499.954136,6
499.482217,6
499.016449,7
498.556811,8
498.103284,8
497.65585,7
497.214489,7
496.779181,7
496.349908,8
495.926649,8
495.509385,7
495.098098,6
494.692768,6
494.293374,5
493.899899,5
493.512323,5
493.130626,6
492.754789,7
492.384792,7
492.020617,7
491.662244,7
491.309654,6
490.962826,6
490.621743,6
490.286384,6
489.956731,8
489.632763,8
489.314462,7
489.001808,7
488.694781,8
488.393364,9
488.097535,9
487.807276,9
487.522567,9
487.24339,8
486.969724,8
486.701551,8
486.438851,9
486.181604,9
485.929792,10
485.683394,10
485.442392,9
485.206767,9
484.976498,8
484.751567,7
484.531954,7
484.317641,6
484.108606,6
483.904832,7
483.706299,7
483.512987,7
483.324877,6
483.14195,6
482.964186,6
482.791567,7
482.624072,7
482.461683,9
482.304379,9
482.152143,9
482.004953,9
481.862792,8
481.725639,8
481.593476,9
481.466282,9
481.344039,10
481.226728,11
481.114328,12
481.00682,12
480.904186,13
480.806406,13
480.71346,12
480.62533,10
480.541995,9
480.463437,9
480.389635,9
480.320572,10
480.256227,11
480.196581,11
480.141614,12
480.091308,12
480.045643,13
480.0046,14
479.968158,14
479.9363,14
479.909006,13
479.886255,12
479.86803,12
479.85431,13
479.845076,14
479.84031,15
479.83999,16
479.844099,16
479.852617,17
479.865524,17
479.882801,17
479.904429,18
479.930389,19
479.96066,20
479.995224,19
480.034062,18
480.077153,17
480.124479,16
480.176021,17
480.231758,18
480.291672,20
480.355744,22
480.423953,24
480.496281,25
480.572708,28
480.653215,29
480.737782,30
480.826391,29
480.919021,28
481.015654,27
481.11627,28
481.22085,29
481.329374,30
481.441823,31
481.558178,31
481.67842,31
481.802528,32
481.930484,32
482.062269,33
482.197862,34
482.337245,35
482.480398,36
482.627303,36
482.777938,37
482.932286,38
483.090327,38
483.252042,37
483.41741,38
483.586414,39
483.759033,40
483.935248,40
484.11504,41
484.298389,41
484.485276,42
484.675682,44
484.869588,44
485.066973,45
485.26782,44
485.472107,42
485.679817,41
485.890929,42
486.105425,43
486.323284,46
486.544488,47
486.769017,48
486.996853,48
487.227974,48
487.462363,47
487.7,47
487.940865,48
488.18494,49
488.432204,50
488.682639,50
488.936224,51
489.192942,51
489.452772,50
489.715695,50
489.981692,50
490.250743,50
490.522829,49
490.79793,49
491.076028,49
491.357103,49
491.641136,50
491.928107,51
492.217996,52
492.510786,53
492.806455,53
493.104986,52
493.406358,52
493.710552,53
494.017548,53
494.327329,53
494.639873,52
494.955162,52
495.273177,52
495.593898,53
495.917305,54
496.24338,53
496.572103,54
496.903454,54
497.237415,55
497.573966,55
497.913087,56
498.25476,56
498.598965,57
498.945682,57
499.294892,57
499.646576,57
500.000715,58
500.357289,58
500.716279,59
501.077665,61
501.441429,64
501.80755,66
502.176009,68
502.546788,70
502.919867,72
503.295225,73
503.672845,74
504.052707,72
504.434791,71
504.819077,70
505.205548,70
505.594183,71
505.984962,74
506.377868,76
506.772879,77
507.169978,77
507.569144,78
507.970358,80
508.373601,82
508.778853,83
509.186096,83
509.59531,83
510.006474,84
510.419571,83
510.834581,84
511.251484,84
511.670261,83
512.090893,83
512.513361,81
512.937644,79
513.363724,77
513.791581,76
514.221196,75
514.65255,74
515.085623,74
515.520396,73
515.956849,72
516.394964,69
516.83472,65
517.276099,62
517.719081,61
518.163647,60
518.609778,59
519.057453,60
519.506655,60
519.957362,60
520.409557,60
520.86322,59
521.31833,59
521.77487,60
522.23282,59
522.69216,60
523.152871,61
523.614933,63
524.078328,64
524.543035,63
525.009036,62
525.476312,60
525.944842,59
526.414608,60
526.88559,62
527.357769,64
527.831125,64
528.305639,64
528.781293,62
529.258065,61
529.735938,61
530.214891,62
530.694906,64
531.175963,65
531.658042,65
532.141125,64
532.625192,63
533.110223,61
533.5962,59
534.083103,59
534.570912,60
535.059608,62
535.549173,63
536.039586,64
536.530828,65
537.02288,65
537.515722,64
538.009335,63
538.503701,62
538.998798,64
539.494609,65
539.991114,66
540.488293,66
540.986127,66
541.484597,65
541.983683,64
542.483366,64
542.983626,65
543.484445,65
543.985803,65
544.487681,65
544.990059,64
545.492917,64
545.996238,64
546.5,64
547.004185,63
547.508774,61
548.013747,61
548.519085,61
549.024768,61
549.530777,62
550.037093,63
550.543697,63
551.050568,63
551.557688,62
552.065038,61
552.572598,60
553.080348,60
553.588269,61
554.096343,62
554.604549,62
555.112868,64
555.621282,64
556.12977,65
556.638313,65
557.146892,65
557.655487,63
558.16408,61
558.67265,60
559.181179,59
559.689647,60
560.198035,61
560.706323,62
561.214492,62
561.722523,63
562.230397,63
562.738093,63
563.245593,63
563.752878,64
564.259927,64
564.766722,63
565.273243,62
565.779472,62
566.285387,62
566.790971,63
567.296204,64
567.801067,64
568.305539,64
568.809603,64
569.313238,63
569.816425,62
570.319145,61
570.821378,61
571.323105,61
571.824307,62
572.324965,63
572.825058,64
573.324568,64
573.823476,63
574.321762,62
574.819406,61
575.316389,61
575.812693,62
576.308297,62
576.803182,61
577.297329,60
577.790719,59
578.283331,59
578.775148,59
579.266149,59
579.756316,58
580.245628,57
580.734066,55
581.221612,54
581.708246,54
582.193947,54
582.678698,55
583.162479,55
583.64527,53
584.127052,51
584.607805,50
585.087511,49
585.56615,49
586.043703,49
586.520149,48
586.995471,46
587.469648,46
587.942662,45
588.414492,44
588.88512,44
589.354526,43
589.82269,41
590.289595,39
590.755219,36
591.219544,33
591.682551,31
592.144219,29
592.60453,27
593.063465,25
593.521004,24
593.977127,24
594.431816,23
594.88505,21
595.336811,19
595.78708,18
596.235836,18
596.683061,18
597.128736,18
597.57284,18
598.015354,19
598.45626,19
598.895538,18
599.333168,18
599.769131,17
600.203408,17
600.63598,17
601.066826,17
601.495928,18
601.923267,18
602.348823,18
602.772576,18
603.194508,17
603.614598,17
604.032829,16
604.449179,16
604.863631,16
605.276164,16
605.686759,16
606.095397,16
606.502059,16
606.906725,16
607.309376,16
607.709992,16
608.108555,15
608.505044,15
608.89944,16
609.291725,16
609.681879,16
610.069881,16
610.455714,16
610.839358,15
611.220793,15
611.6,14
611.97696,14
612.351653,14
612.724059,13
613.094161,13
613.461938,13
613.82737,13
614.190439,13
614.551126,14
614.90941,14
615.265273,14
615.618695,12
615.969656,11
616.318138,10
616.664122,10
617.007587,11
617.348514,11
617.686885,11
618.022679,11
618.355877,12
618.686461,12
619.01441,12
619.339706,12
619.662328,11
619.982258,10
620.299477,9
620.613964,8
620.925701,8
621.234668,9
621.540846,10
621.844216,11
622.144757,10
622.442452,9
622.73728,8
623.029222,8
623.318258,9
623.604371,10
623.887539,11
624.167744,10
624.444967,9
624.719187,8
624.990386,7
625.258545,7
625.523643,8
625.785662,9
626.044582,8
626.300385,7
626.55305,6
626.802558,5
627.04889,5
627.292026,6
627.531948,7
627.768635,8
628.002069,7
628.23223,6
628.459099,5
628.682657,5
628.902883,5
629.119759,5
629.333266,6
629.543384,6
629.750093,6
629.953374,5
630.153209,4
630.349577,4
630.54246,4
630.731838,4
630.917691,5
631.1,5
631.278746,4
631.45391,4
631.625472,3
631.793413,3
631.957713,3
632.118354,3
632.275315,3
632.428578,3
632.578123,3
632.72393,3
632.865981,3
633.004256,4
633.138736,4
633.269401,4
633.396232,5
633.51921,5
633.638315,5
633.753528,5
633.86483,5
633.972201,4
634.075622,4
634.175073,3
634.270536,3
634.36199,3
634.449417,3
634.532797,4
634.612111,4
634.68734,4
634.758463,3
634.825463,3
634.888318,3
634.947011,3
635.001522,3
635.05183,4
635.097918,5
635.139766,6
635.177354,5
635.210663,5
635.239673,4
635.264366,4
635.284722,3
635.300721,3
635.312344,4
635.319573,5
635.322387,5
635.320767,5
635.314694,5
635.304148,4
635.289111,3
635.269562,3
635.245483,3
635.216853,5
635.183655,5
635.145868,5
635.103473,4
635.05645,3
635.004781,2
634.948446,1
634.887426,2
634.821701,4
634.751252,5
634.676059,7
634.596104,7
634.511366,5
634.421827,4
634.327468,3
634.228268,2
634.124208,3
634.01527,5
633.901434,5
633.78268,5
633.658989,4
633.530342,3
633.396719,2
633.258101,2
633.114469,3
632.965803,5
632.812085,6
632.653294,8
632.489411,9
632.320417,9
632.146293,8
