Wavelength,Intensity
508.9,224
509.4,222
509.9,223
510.3,223
510.8,225
511.3,226
511.7,222
512.2,221
512.7,219
513.1,225
513.6,222
514.1,216
514.6,220
515.0,220
515.5,214
516.0,218
516.4,213
516.9,216
517.4,216
517.8,217
518.3,216
518.8,215
519.2,216
519.7,213
520.2,210
520.7,208
521.1,207
521.6,210
522.1,205
522.5,205
523.0,205
523.5,205
523.9,204
524.4,202
524.9,202
525.4,197
525.8,200
526.3,195
526.8,195
527.2,191
527.7,195
528.2,196
528.6,190
529.1,191
529.6,189
530.0,186
530.5,185
531.0,186
531.5,187
531.9,184
532.4,179
532.9,177
533.3,177
533.8,177
534.3,176
534.7,172
535.2,171
535.7,170
536.2,170
536.6,172
537.1,166
537.6,171
538.0,166
538.5,166
539.0,163
539.4,164
539.9,162
540.4,161
540.8,166
541.3,162
541.8,162
542.3,162
542.7,162
543.2,158
543.7,162
544.1,157
544.6,161
545.1,160
545.5,157
546.0,162
546.5,163
546.9,160
547.4,161
547.9,160
548.4,162
548.8,161
549.3,163
549.8,164
550.2,164
550.7,165
551.2,166
551.6,167
552.1,170
552.6,170
553.1,170
553.5,172
554.0,172
554.5,173
554.9,172
555.4,174
555.9,176
556.3,177
556.8,178
557.3,178
557.7,182
558.2,181
558.7,183
559.2,187
559.6,186
560.1,189
560.6,191
561.0,193
561.5,191
562.0,194
562.4,193
562.9,194
563.4,198
563.8,199
564.3,197
564.8,198
565.3,199
565.7,202
566.2,206
566.7,206
567.1,204
567.6,204
568.1,212
568.5,211
569.0,213
569.5,210
570.0,210
570.4,213
570.9,213
571.4,217
571.8,219
572.3,214
572.8,216
573.2,219
573.7,219
574.2,221
574.6,216
575.1,217
575.6,218
576.1,224
576.5,222
577.0,223
577.5,219
577.9,222
578.4,219
578.9,224
579.3,228
579.8,227
580.3,229
580.8,223
581.2,223
581.7,224
582.2,227
582.6,225
583.1,223
583.6,226
584.0,225
584.5,225
585.0,222
585.4,228
585.9,228
586.4,224
586.9,228
587.3,230
587.8,227
588.3,231
588.7,227
589.2,224
589.7,226
590.1,224
590.6,227
591.1,228
591.5,227
592.0,226
592.5,230
593.0,227
593.4,226
593.9,228
594.4,226
594.8,230
595.3,230
595.8,229
596.2,228
596.7,226
597.2,227
597.7,229
598.1,226
598.6,229
599.1,226
599.5,227
600.0,228
600.5,229
600.9,227
601.4,226
601.9,230
602.3,226
602.8,226
603.3,228
603.8,228
604.2,223
604.7,226
605.2,224
605.6,229
606.1,229
606.6,231
607.0,230
607.5,228
608.0,227
608.5,224
608.9,226
609.4,227
609.9,228
610.3,225
610.8,223
611.3,224
611.7,227
612.2,230
612.7,227
613.1,224
613.6,224
614.1,230
614.6,227
615.0,223
615.5,225
616.0,227
616.4,226
616.9,229
617.4,225
617.8,222
618.3,224
618.8,223
619.2,227
619.7,226
620.2,222
620.7,225
621.1,222
621.6,224
622.1,222
622.5,222
623.0,223
623.5,225
623.9,224
624.4,228
624.9,227
625.4,222
625.8,223
626.3,225
626.8,222
627.2,228
627.7,224
628.2,225
628.6,224
629.1,222
629.6,227
630.0,226
630.5,224
631.0,227
631.5,226
631.9,227
632.4,224
632.9,225
633.3,221
633.8,227
634.3,225
634.7,227
635.2,224
635.7,223
636.2,225
636.6,220
637.1,221
637.6,225
638.0,226
638.5,226
639.0,227
639.4,223
639.9,223
640.4,225
640.8,225
641.3,223
641.8,222
642.3,222
642.7,227
643.2,222
643.7,221
644.1,220
644.6,220
645.1,225
645.5,223
646.0,223
646.5,222
646.9,220
647.4,223
647.9,225
648.4,223
648.8,225
649.3,221
649.8,221
650.2,222
650.7,221
651.2,222
651.6,218
652.1,219
652.6,221
653.1,220
653.5,224
654.0,223
654.5,223
654.9,221
655.4,223
655.9,218
656.3,218
656.8,219
657.3,222
657.7,218
658.2,220
658.7,222
659.2,218
659.6,219
660.1,218
660.6,220
661.0,223
661.5,222
662.0,224
662.4,220
662.9,221
663.4,218
663.8,221
664.3,221
664.8,223
665.3,221
665.7,221
666.2,222
666.7,218
667.1,224
667.6,221
668.1,218
668.5,221
669.0,223
669.5,215
670.0,219
670.4,221
670.9,222
671.4,220
671.8,220
672.3,220
672.8,220
673.2,222
673.7,221
674.2,219
674.6,222
675.1,217
675.6,219
676.1,215
676.5,219
677.0,222
677.5,219
677.9,218
678.4,220
678.9,217
679.3,216
679.8,215
680.3,214
680.8,219
681.2,216
681.7,217
682.2,219
682.6,218
683.1,218
683.6,220
684.0,219
684.5,222
685.0,217
685.4,214
685.9,219
686.4,218
686.9,216
687.3,213
687.8,220
688.3,218
688.7,213
689.2,217
689.7,216
690.1,219
690.6,218
691.1,216
691.5,219
692.0,216
692.5,219
693.0,214
693.4,216
693.9,216
694.4,218
694.8,218
695.3,213
695.8,215
696.2,215
696.7,220
697.2,215
697.7,216
698.1,216
698.6,216
699.1,217
699.5,216
700.0,216
