Wavelength,Intensity
560.1,208
560.6,207
561.0,213
561.5,208
562.0,212
562.4,211
562.9,210
563.4,210
563.8,216
564.3,213
564.8,214
565.3,214
565.7,214
566.2,216
566.7,218
567.1,217
567.6,215
568.1,222
568.5,218
569.0,222
569.5,222
570.0,219
570.4,221
570.9,218
571.4,226
571.8,226
572.3,224
572.8,223
573.2,224
573.7,221
574.2,226
574.6,223
575.1,224
575.6,226
576.1,229
576.5,224
577.0,224
577.5,224
577.9,222
578.4,222
578.9,224
579.3,230
579.8,229
580.3,230
580.8,223
581.2,225
581.7,227
582.2,225
582.6,224
583.1,225
583.6,227
584.0,229
584.5,225
585.0,224
585.4,226
585.9,231
586.4,223
586.9,228
587.3,228
587.8,227
588.3,228
588.7,230
589.2,225
589.7,228
590.1,225
590.6,226
591.1,227
591.5,231
592.0,225
592.5,228
593.0,226
593.4,230
593.9,229
594.4,225
594.8,229
595.3,227
595.8,227
596.2,228
596.7,224
597.2,227
597.7,227
598.1,224
598.6,229
599.1,228
599.5,228
600.0,228
600.5,230
600.9,224
601.4,225
601.9,229
602.3,226
602.8,230
603.3,226
603.8,225
604.2,226
604.7,226
605.2,226
605.6,228
606.1,231
606.6,229
607.0,230
607.5,226
608.0,226
608.5,223
608.9,229
609.4,229
609.9,230
610.3,228
610.8,223
611.3,224
611.7,228
612.2,228
612.7,223
613.1,227
613.6,226
614.1,228
614.6,228
615.0,222
615.5,224
616.0,225
616.4,227
616.9,225
617.4,221
617.8,225
618.3,224
618.8,225
619.2,228
619.7,229
620.2,224
620.7,226
621.1,226
621.6,222
622.1,222
622.5,224
623.0,224
623.5,229
623.9,225
624.4,228
624.9,223
625.4,224
625.8,223
626.3,223
626.8,222
627.2,228
627.7,225
628.2,228
628.6,225
629.1,222
629.6,227
630.0,222
630.5,224
631.0,227
631.5,227
631.9,227
632.4,222
632.9,226
633.3,222
633.8,226
634.3,224
634.7,223
635.2,222
635.7,225
636.2,224
636.6,221
637.1,223
637.6,221
638.0,222
638.5,225
639.0,224
639.4,223
639.9,223
640.4,223
640.8,225
641.3,222
641.8,225
642.3,223
642.7,224
643.2,222
643.7,223
644.1,220
644.6,223
645.1,224
645.5,224
646.0,222
646.5,222
646.9,218
647.4,219
647.9,226
648.4,224
648.8,223
649.3,221
649.8,220
650.2,222
650.7,219
651.2,220
651.6,219
652.1,218
652.6,218
653.1,221
653.5,224
654.0,221
654.5,221
654.9,221
655.4,220
655.9,221
656.3,218
656.8,219
657.3,220
657.7,219
658.2,219
658.7,222
659.2,217
659.6,219
660.1,220
660.6,221
661.0,220
661.5,221
662.0,220
662.4,222
662.9,221
663.4,218
663.8,221
664.3,223
664.8,220
665.3,224
665.7,219
666.2,219
666.7,218
667.1,221
667.6,219
668.1,220
668.5,218
669.0,222
669.5,217
670.0,217
670.4,219
670.9,218
671.4,222
671.8,217
672.3,221
672.8,221
673.2,222
673.7,220
674.2,218
674.6,223
675.1,216
675.6,221
676.1,218
676.5,219
677.0,222
677.5,217
677.9,222
678.4,217
678.9,219
679.3,219
679.8,217
680.3,218
680.8,216
681.2,215
681.7,217
682.2,218
682.6,221
683.1,218
683.6,221
684.0,220
684.5,219
685.0,216
685.4,216
685.9,221
686.4,218
686.9,216
687.3,215
687.8,219
688.3,219
688.7,213
689.2,216
689.7,215
690.1,215
690.6,220
691.1,214
691.5,218
692.0,217
692.5,220
693.0,216
693.4,213
693.9,216
694.4,218
694.8,221
695.3,215
695.8,215
696.2,216
696.7,218
697.2,215
697.7,219
698.1,216
698.6,219
699.1,216
699.5,216
700.0,218
