Wavelength,Intensity
631.967019,2
631.782576,3
631.592945,3
631.398106,3
631.198039,4
630.992726,4
630.782148,4
630.566284,3
630.345115,3
630.118623,2
629.886787,2
629.649589,3
629.407009,4
629.159028,6
628.905626,7
628.646784,6
628.382483,4
628.112702,4
627.837424,3
627.556629,3
627.270297,3
626.978409,4
626.680945,4
626.377886,4
626.069214,4
625.754908,3
625.434949,3
625.109318,4
624.777995,4
624.440962,5
624.098198,6
623.749685,6
623.395403,6
623.035332,5
622.669454,5
622.297749,4
621.920198,4
621.536781,4
621.147479,5
620.752272,5
620.351142,5
619.944069,5
619.531033,5
619.112016,5
618.686997,4
618.255958,4
617.818879,4
617.375741,3
616.926525,3
616.471211,3
616.009779,3
615.542211,3
615.068487,3
614.588588,4
614.102494,4
613.610186,5
613.111645,5
612.606851,5
612.095785,4
611.578428,2
611.05476,2
610.524762,3
609.988415,4
609.445699,6
608.896595,5
608.341083,5
607.779145,5
607.21076,4
606.63591,3
606.054575,3
605.466736,4
604.872374,3
604.271468,3
603.664,3
603.049951,4
602.429301,6
601.80203,7
601.16812,7
600.52755,7
599.880303,5
599.226358,3
598.565695,1
597.898297,2
597.224142,3
596.543213,4
595.855489,6
595.160951,7
594.45958,7
593.751357,6
593.036261,4
592.314275,3
591.585378,2
590.849551,2
590.106775,2
589.357031,3
588.600298,4
587.836558,3
587.065792,3
586.28798,3
585.503102,3
584.711139,4
583.912073,5
583.105883,5
582.292551,5
581.472056,4
580.64438,4
579.809503,3
578.967406,3
578.11807,4
577.261475,4
576.397601,4
575.52643,4
574.647943,5
573.762119,5
572.868939,6
571.968385,7
571.060436,6
570.145074,6
569.222278,5
568.292031,4
567.354311,3
566.409101,3
565.45638,3
564.49613,3
563.528331,3
562.552963,3
561.570007,3
560.579445,3
559.581255,2
558.57542,2
557.56192,2
556.540736,3
555.511847,3
554.475236,4
553.430881,5
552.378765,5
