Wavelength,Intensity
557.302452,2
556.291199,3
555.287605,5
554.291652,7
553.303319,8
552.322588,7
551.349439,7
550.383852,5
549.425809,4
548.47529,4
547.532276,6
546.596747,7
545.668684,8
544.748068,8
543.834879,7
542.929098,6
542.030706,5
541.139683,3
540.256009,3
539.379667,3
538.510635,3
537.648895,3
536.794428,4
535.947214,5
535.107234,5
534.274468,5
533.448898,5
532.630503,5
531.819264,5
531.015163,5
530.218179,5
529.428294,4
528.645487,3
527.869741,2
527.101034,1
526.339349,2
525.584665,3
524.836963,4
524.096225,4
523.36243,4
522.635559,3
521.915593,2
521.202512,3
520.496298,3
519.79693,2
519.10439,2
518.418658,3
517.739715,3
517.067541,4
516.402118,4
515.743425,4
515.091443,5
514.446154,5
513.807537,4
513.175573,3
512.550244,3
511.931529,2
511.319409,2
510.713865,2
510.114878,2
509.522428,3
508.936496,5
508.357062,6
507.784108,7
507.217613,7
506.657559,6
506.103926,4
505.556695,2
505.015847,2
504.481361,2
503.953219,3
503.431402,3
502.915889,3
502.406662,3
501.903702,2
501.406988,2
500.916503,2
500.432225,2
499.954136,2
499.482217,3
499.016449,3
498.556811,3
498.103284,4
497.65585,3
497.214489,3
496.779181,2
496.349908,2
495.926649,3
495.509385,3
495.098098,3
494.692768,3
494.293374,4
493.899899,5
493.512323,6
493.130626,5
492.754789,5
492.384792,6
492.020617,7
491.662244,7
491.309654,6
490.962826,5
490.621743,3
490.286384,2
489.956731,2
489.632763,3
489.314462,5
489.001808,5
488.694781,4
488.393364,4
488.097535,3
487.807276,3
487.522567,3
487.24339,4
486.969724,5
486.701551,5
486.438851,5
486.181604,5
485.929792,5
485.683394,6
485.442392,7
485.206767,8
484.976498,9
484.751567,9
484.531954,8
484.317641,7
484.108606,6
483.904832,6
483.706299,6
483.512987,7
483.324877,7
483.14195,7
482.964186,6
482.791567,6
482.624072,7
482.461683,7
482.304379,8
482.152143,8
482.004953,8
481.862792,8
481.725639,9
481.593476,11
481.466282,12
481.344039,13
481.226728,13
481.114328,13
481.00682,13
480.904186,13
480.806406,14
480.71346,15
480.62533,15
480.541995,14
480.463437,14
480.389635,14
480.320572,14
480.256227,14
480.196581,15
480.141614,16
480.091308,17
480.045643,18
480.0046,20
479.968158,20
479.9363,22
479.909006,24
479.886255,24
479.86803,25
479.85431,26
479.845076,27
479.84031,27
479.83999,27
479.844099,27
479.852617,27
479.865524,27
479.882801,28
479.904429,29
479.930389,30
479.96066,31
479.995224,32
480.034062,33
480.077153,35
480.124479,36
480.176021,36
480.231758,36
480.291672,35
480.355744,34
480.423953,35
480.496281,37
480.572708,40
480.653215,42
480.737782,43
480.826391,44
480.919021,44
481.015654,46
481.11627,47
481.22085,49
481.329374,50
481.441823,50
481.558178,51
481.67842,51
481.802528,51
481.930484,52
482.062269,54
482.197862,55
482.337245,57
482.480398,57
482.627303,58
482.777938,58
482.932286,58
483.090327,58
483.252042,59
483.41741,60
483.586414,61
483.759033,62
483.935248,62
484.11504,63
484.298389,63
484.485276,63
484.675682,63
484.869588,63
485.066973,64
485.26782,66
485.472107,67
485.679817,67
485.890929,68
486.105425,67
486.323284,67
486.544488,67
486.769017,68
486.996853,68
487.227974,67
487.462363,67
487.7,68
487.940865,68
488.18494,69
488.432204,69
488.682639,69
488.936224,69
489.192942,69
489.452772,69
489.715695,70
489.981692,70
490.250743,70
490.522829,70
490.79793,70
491.076028,70
491.357103,70
491.641136,70
491.928107,70
492.217996,71
492.510786,71
492.806455,71
493.104986,71
493.406358,71
493.710552,71
494.017548,70
494.327329,70
494.639873,70
494.955162,70
495.273177,70
495.593898,70
495.917305,70
496.24338,70
496.572103,71
496.903454,71
497.237415,70
497.573966,70
497.913087,70
498.25476,69
498.598965,69
498.945682,69
499.294892,70
499.646576,70
500.000715,70
500.357289,70
500.716279,69
501.077665,69
501.441429,69
501.80755,69
502.176009,69
502.546788,69
502.919867,69
503.295225,68
503.672845,68
504.052707,68
504.434791,67
504.819077,67
505.205548,67
505.594183,67
505.984962,67
506.377868,67
506.772879,67
507.169978,67
507.569144,67
507.970358,67
508.373601,66
508.778853,66
509.186096,65
509.59531,65
510.006474,64
510.419571,64
510.834581,64
511.251484,64
511.670261,64
512.090893,64
512.513361,63
512.937644,63
513.363724,62
513.791581,62
514.221196,61
514.65255,61
515.085623,61
515.520396,60
515.956849,60
516.394964,59
516.83472,59
517.276099,59
517.719081,58
518.163647,58
518.609778,58
519.057453,57
519.506655,57
519.957362,57
520.409557,58
520.86322,58
521.31833,58
521.77487,58
522.23282,58
522.69216,58
523.152871,57
523.614933,57
524.078328,57
524.543035,57
525.009036,59
525.476312,61
525.944842,63
526.414608,64
526.88559,64
527.357769,63
527.831125,63
528.305639,64
528.781293,67
529.258065,68
529.735938,69
530.214891,70
530.694906,70
531.175963,70
531.658042,70
532.141125,70
532.625192,69
533.110223,69
533.5962,70
534.083103,70
534.570912,70
535.059608,71
535.549173,70
536.039586,69
536.530828,69
537.02288,69
537.515722,71
538.009335,71
538.503701,71
538.998798,70
539.494609,69
539.991114,69
540.488293,69
540.986127,71
541.484597,70
541.983683,70
542.483366,68
542.983626,68
543.484445,68
543.985803,69
544.487681,71
544.990059,70
545.492917,70
545.996238,69
546.5,68
547.004185,68
547.508774,68
548.013747,70
548.519085,70
549.024768,70
549.530777,70
550.037093,70
550.543697,69
551.050568,69
551.557688,69
552.065038,70
552.572598,72
553.080348,73
553.588269,73
554.096343,72
554.604549,71
555.112868,70
555.621282,70
556.12977,71
556.638313,72
557.146892,73
557.655487,73
558.16408,73
558.67265,73
559.181179,72
559.689647,72
560.198035,73
560.706323,74
561.214492,75
561.722523,76
562.230397,77
562.738093,76
563.245593,76
563.752878,76
564.259927,77
564.766722,78
565.273243,80
565.779472,81
566.285387,81
566.790971,82
567.296204,81
567.801067,81
568.305539,82
568.809603,82
569.313238,82
569.816425,83
570.319145,85
570.821378,86
571.323105,86
571.824307,87
572.324965,87
572.825058,87
573.324568,87
573.823476,87
574.321762,87
574.819406,87
575.316389,88
575.812693,88
576.308297,88
576.803182,88
577.297329,88
577.790719,89
578.283331,89
